key,value,scope,scope_id
"Maximum Order Total","Maksimālā pasūtījuma summa",module,Magento_OfflinePayments
"Purchase Order","Purchase Order",module,Magento_OfflinePayments
"Bank Transfer Payment","Bank Transfer Payment",module,Magento_OfflinePayments
"Instructions","Instructions",module,Magento_OfflinePayments
"Cash On Delivery Payment","Cash On Delivery Payment",module,Magento_OfflinePayments
"Zero Subtotal Checkout","Zero Subtotal Checkout",module,Magento_OfflinePayments
"Automatically Invoice All Items","Automatically Invoice All Items",module,Magento_OfflinePayments
"Purchase order number is a required field.","Purchase order number is a required field.",module,Magento_OfflinePayments
"Country","Valsts",module,Magento_OfflineShipping
"Region/State","Reģions/štats",module,Magento_OfflineShipping
"Zip/Postal Code","Pasta indekss",module,Magento_OfflineShipping
"Shipping Price","Piegādes cena",module,Magento_OfflineShipping
"Export CSV","Export CSV",module,Magento_OfflineShipping
"Store Pickup","Piegāde veikalā",module,Magento_OfflineShipping
"Weight vs. Destination","Svars attiecībā pret piegādes vietu",module,Magento_OfflineShipping
"Price vs. Destination","Cena attiecībā pret piegādes vietu",module,Magento_OfflineShipping
"# of Items vs. Destination","# produkti attiecībā pret galamērķi",module,Magento_OfflineShipping
"Weight (and above)","Svars (un vairāk)",module,Magento_OfflineShipping
"Order Subtotal (and above)","Pasūtījuma starpsumma (un vairāk)",module,Magento_OfflineShipping
"# of Items (and above)","# produkti (vai vairāk)",module,Magento_OfflineShipping
"Please correct Table Rate code type: %1.","Please correct Table Rate code type: %1.",module,Magento_OfflineShipping
"Please correct Table Rate code for type %1: %2.","Please correct Table Rate code for type %1: %2.",module,Magento_OfflineShipping
"None","Neviens",module,Magento_OfflineShipping
"Per Order","Katrā pasūtījumā",module,Magento_OfflineShipping
"Per Item","Per Item",module,Magento_OfflineShipping
"Unable to import data","Unable to import data",module,Magento_OfflineShipping
"Something went wrong while importing table rates.","Something went wrong while importing table rates.",module,Magento_OfflineShipping
"We couldn't import this file because of these errors: %1","We couldn't import this file because of these errors: %1",module,Magento_OfflineShipping
"Requested column ""%1"" cannot be resolved","Requested column ""%1"" cannot be resolved",module,Magento_OfflineShipping
"Column ""%1"" not found","Column ""%1"" not found",module,Magento_OfflineShipping
"Please correct Table Rates format in the Row #%1.","Please correct Table Rates format in the Row #%1.",module,Magento_OfflineShipping
"Please correct Country ""%1"" in the Row #%2.","Please correct Country ""%1"" in the Row #%2.",module,Magento_OfflineShipping
"Please correct Region/State ""%1"" in the Row #%2.","Please correct Region/State ""%1"" in the Row #%2.",module,Magento_OfflineShipping
"Please correct %1 ""%2"" in the Row #%3.","Please correct %1 ""%2"" in the Row #%3.",module,Magento_OfflineShipping
"Please correct Shipping Price ""%1"" in the Row #%2.","Please correct Shipping Price ""%1"" in the Row #%2.",module,Magento_OfflineShipping
"Duplicate Row #%1 (duplicates row #%2)","Duplicate Row #%1 (duplicates row #%2)",module,Magento_OfflineShipping
"Please correct Table Rates File Format.","Please correct Table Rates File Format.",module,Magento_OfflineShipping
"No","Nē",module,Magento_OfflineShipping
"For matching items only","For matching items only",module,Magento_OfflineShipping
"For shipment with matching items","For shipment with matching items",module,Magento_OfflineShipping
"Field ","Field ",module,Magento_OfflineShipping
" is required."," is required.",module,Magento_OfflineShipping
"Flat Rate","Vienota likme",module,Magento_OfflineShipping
"Enabled","Ieslēgts",module,Magento_OfflineShipping
"Method Name","Metodes nosaukums",module,Magento_OfflineShipping
"Price","Cena",module,Magento_OfflineShipping
"Calculate Handling Fee","Kalkulēt pakalpojuma maksu",module,Magento_OfflineShipping
"Handling Fee","Pakalpojuma maksa",module,Magento_OfflineShipping
"Sort Order","Kārtošanas secība",module,Magento_OfflineShipping
"Title","Nosaukums",module,Magento_OfflineShipping
"Type","Veids",module,Magento_OfflineShipping
"Ship to Applicable Countries","Piegāde uz piejamajām valstīm",module,Magento_OfflineShipping
"Ship to Specific Countries","Piegāde uz norādītajām valstīm",module,Magento_OfflineShipping
"Show Method if Not Applicable","Rādīt metodi ja nav piemērojama",module,Magento_OfflineShipping
"Displayed Error Message","Parādītais kļūdas ziņojums",module,Magento_OfflineShipping
"Table Rates","Izmaksas",module,Magento_OfflineShipping
"Condition","Nosacījums",module,Magento_OfflineShipping
"Include Virtual Products in Price Calculation","Iekļaut virtuālos produktus cenu kalkulācijā",module,Magento_OfflineShipping
"Export","Eksportēt",module,Magento_OfflineShipping
"Import","Importēt",module,Magento_OfflineShipping
"Free Shipping","Bezmaksas piegāde",module,Magento_OfflineShipping
"Minimum Order Amount","Minimālā pasūtījuma summa",module,Magento_OfflineShipping
"-- Please Select --","-- Lūdzu, izvēlieties --",module,Magento_OfflineShipping
"Duplicate Row #%1 (Country ""%2"", Region/State ""%3"", Zip ""%4"" and Value ""%5"")","Duplicate Row #%1 (Country ""%2"", Region/State ""%3"", Zip ""%4"" and Value ""%5"")",module,Magento_OfflineShipping
"Sorry, but we can't deliver to the destination country with this shipping module.","Sorry, but we can't deliver to the destination country with this shipping module.",module,Magento_OfflineShipping
"The Table Rates File Format is incorrect in row number ""%1"". Verify the format and try again.","The Table Rates File Format is incorrect in row number ""%1"". Verify the format and try again.",module,Magento_OfflineShipping
"The ""%1"" country in row number ""%2"" is incorrect. Verify the country and try again.","The ""%1"" country in row number ""%2"" is incorrect. Verify the country and try again.",module,Magento_OfflineShipping
"The ""%1"" region or state in row number ""%2"" is incorrect. Verify the region or state and try again.","The ""%1"" region or state in row number ""%2"" is incorrect. Verify the region or state and try again.",module,Magento_OfflineShipping
"The ""%1"" shipping price in row number ""%2"" is incorrect. Verify the shipping price and try again.","The ""%1"" shipping price in row number ""%2"" is incorrect. Verify the shipping price and try again.",module,Magento_OfflineShipping
"The Table Rates File Format is incorrect. Verify the format and try again.","The Table Rates File Format is incorrect. Verify the format and try again.",module,Magento_OfflineShipping
"The ""%1"" code type for Table Rate is incorrect. Verify the type and try again.","The ""%1"" code type for Table Rate is incorrect. Verify the type and try again.",module,Magento_OfflineShipping
"The ""%1: %2"" code type for Table Rate is incorrect. Verify the type and try again.","The ""%1: %2"" code type for Table Rate is incorrect. Verify the type and try again.",module,Magento_OfflineShipping
"Export VCL for Varnish %1","Export VCL for Varnish %1",module,Magento_PageCache
"Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.","Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.",module,Magento_PageCache
"Built-in Cache","Built-in Cache",module,Magento_PageCache
"Varnish Cache (Recommended)","Varnish Cache (Recommended)",module,Magento_PageCache
"Unsupported varnish version","Unsupported varnish version",module,Magento_PageCache
"Full Page Cache","Full Page Cache",module,Magento_PageCache
"Caching Application","Caching Application",module,Magento_PageCache
"Varnish Configuration","Varnish Configuration",module,Magento_PageCache
"Access list","Access list",module,Magento_PageCache
"IPs access list separated with ',' that can purge Varnish configuration for config file generation.,module,Magento_PageCache
If field is empty default value localhost will be saved.","IPs access list separated with ',' that can purge Varnish configuration for config file generation.,module,Magento_PageCache
If field is empty default value localhost will be saved.",module,Magento_PageCache
"Backend host","Backend host",module,Magento_PageCache
"Specify backend host for config file generation. If field is empty default value localhost will be saved.","Specify backend host for config file generation. If field is empty default value localhost will be saved.",module,Magento_PageCache
"Backend port","Backend port",module,Magento_PageCache
"Specify backend port for config file generation. If field is empty default value 8080 will be saved.","Specify backend port for config file generation. If field is empty default value 8080 will be saved.",module,Magento_PageCache
"Grace period","Grace period",module,Magento_PageCache
"Specify grace period in seconds for config file generation. If field is empty default value 300 will be saved. This grace period will be used to serve cached content when the server is healthy. If the server is not healthy, cached content will be served for 3 days before failing.","Specify grace period in seconds for config file generation. If field is empty default value 300 will be saved. This grace period will be used to serve cached content when the server is healthy. If the server is not healthy, cached content will be served for 3 days before failing.",module,Magento_PageCache
"TTL for public content","TTL for public content",module,Magento_PageCache
"Public content cache lifetime in seconds. If field is empty default value 86400 will be saved.","Public content cache lifetime in seconds. If field is empty default value 86400 will be saved.",module,Magento_PageCache
"Page Cache","Page Cache",module,Magento_PageCache
"Full page caching","Full page caching",module,Magento_PageCache
"Export VCL for Varnish ","Export VCL for Varnish ",module,Magento_PageCache
"Built-in Application (Not Recommended for Production Use)","Built-in Application (Not Recommended for Production Use)",module,Magento_PageCache
"Varnish Caching","Varnish Caching",module,Magento_PageCache
"Full page caching.","Full page caching.",module,Magento_PageCache
"Access List value ""%1"" is not valid. Please use only IP addresses and host names.","Access List value ""%1"" is not valid. Please use only IP addresses and host names.",module,Magento_PageCache
"Export Configuration","Export Configuration",module,Magento_PageCache
"We cannot retrieve the payment method model object.","We cannot retrieve the payment method model object.",module,Magento_Payment
"Month","Mēnesis",module,Magento_Payment
"Year","Gads",module,Magento_Payment
"We cannot retrieve the payment info model object.","We cannot retrieve the payment info model object.",module,Magento_Payment
"N/A","N/A",module,Magento_Payment
"Credit Card Type","Kredītkartes veids",module,Magento_Payment
"Credit Card Number","Kredītkartes numurs",module,Magento_Payment
"Switch/Solo/Maestro Issue Number","Switch/Solo/Maestro Issue Number",module,Magento_Payment
"Switch/Solo/Maestro Start Date","Switch/Solo/Maestro Start Date",module,Magento_Payment
